FN
24.859864
25.678367
26.311111
26.769705
27.382132
37.447982
37.874649
38.36517
41.035465
41.406984
41.787211
42.271927
43.740408
53.523265
53.996735
56.355918
57.33551
58.88
62.966531
69.805714
70.169796
70.579592
70.981224
76.047347
77.455801
78.117551
78.930612
81.395918
82.132245
91.100408
92.579592
93.09551
93.998367
94.731429
96.514286
97.116735
100.370612
104.956735
112.011429
112.522449
114.274286
117.603265
118.426122
119.411519
120.30839
120.851157
121.504218
130.38585
131.327347
133.537959
138.194286
139.892245
141.560816
197.606531
203.239184
204.69551
206.207347
206.759184
207.14449
208.91102
210.488163
211.366531
211.996735
212.754286
213.198367
218.236735
219.500408
220.222041
221.609796
232.612103
241.697959
242.863674
243.245714
244.107755
245.146122
246.050612
246.886531
247.644082
248.248163
249.129796
249.955918
251.446531
252.457143
265.111837
266.306939
267.420408
270.075102
270.612245
272.251429
273.609796
277.942857
279.226122
279.835102
280.731429
283.513469
290.078367
292.347755
292.835918
327.123265
416.259676
417.183673
417.715918
418.421224
418.83102
419.973878
421.773589
422.749388
423.949388
424.791837
425.40898
427.002019
427.605613
428.013447
474.522449
479.497143
480.053043
481.146038
486.643265
487.247347
487.973878
489.472653
490.483265
