FN
30.01034014
30.37605442
30.7722449
31.18585034
34.32054422
68.78911565
69.27673469
69.72517007
70.24326531
70.95727891
71.58421769
73.38231293
75.3414966
75.93360544
76.55619048
77.11346939
77.79265306
78.35863946
81.6892517
82.23782313
82.77768708
83.2
83.7137415
84.3014966
85.04163265
85.66421769
90.4707483
91.01061225
91.61578231
93.66639456
94.13659864
94.56761905
95.1292517
95.64734694
96.33959184
96.93170068
97.48462585
97.96353742
98.49034014
98.94312925
99.54829932
100.0707483
100.597551
103.0878912
103.5711565
104.1371429
107.4546939
110.5893878
111.0204082
111.5472109
112.1480272
112.7444898
113.8372789
114.3902041
114.9779592
115.5265306
116.0315646
116.5322449
117.1417687
122.0571429
122.5578231
123.0403628
123.6390023
124.18322
125.9138322
126.552381
127.0784581
130.1369615
133.4857143
134.0190476
137.1174603
146.8879819
147.5047619
151.6480726
152.5079365
152.9868481
153.5891156
155.1963719
158.5487528
159.0820862
160.0290249
161.3931973
161.9519274
162.2312925
162.6195011
163.8566893
164.4480726
165.0539683
165.6199546
166.1823129
167.4340136
168.061678
170.89161
171.4213152
171.9836735
172.5387755
173.5909297
174.1605442
174.70839
175.2344671
175.7641723
176.2503401
180.6389116
181.0176871
181.4204082
181.8993197
182.4718367
182.9921088
183.5972789
184.0282993
184.4484354
184.8946939
185.3061224
185.7480272
186.2204082
186.6514286
187.0976871
187.5940136
189.3246259
189.8187755
191.3208163
191.8693878
192.3809524
193.044898
195.6527891
196.0729252
196.4560544
196.8957823
197.4595918
197.9689796
200.5202721
200.9121088
201.9940136
202.4642177
203.6419048
204.0671202
205.1537415
205.9356009
206.3256236
206.7446712
207.1818594
207.629932
208.0435374
208.5387755
208.9705215
209.4095238
209.8848073
210.3147392
210.8027211
211.7678005
212.275737
212.7981859
213.3079365
213.7560091
214.2095238
214.6902494
215.1111111
215.5482993
216.0018141
216.5170068
216.9959184
217.4730159
217.9537415
218.4997732
218.9659864
219.4376417
219.8820862
220.2993197
220.7582766
221.2353742
222.1877551
222.6666667
223.1328798
223.6335601
224.0943311
224.5696145
225.0594104
225.5582766
226.0390023
226.5197279
227.4503401
227.9709751
228.4027211
228.952381
229.4748299
230.0716553
231.1129252
231.6281179
232.8072562
233.324263
233.8394558
235.5337868
236.0544218
236.5496599
237.1301587
237.6780045
238.2784581
238.8081633
239.3469388
239.8893424
240.431746
240.9668934
241.5056689
242.0172336
242.9877551
243.475737
243.9328798
244.4426304
245.1356009
245.6544218
246.1333333
246.6068027
247.1746032
247.7569161
248.3954649
248.9015873
249.4875283
250.0117914
250.5650794
251.1002268
251.629932
252.3972789
261.6707483
262.6848073
263.0585034
263.629932
264.1034014
264.5823129
264.8780045
265.1918367
270.2911565
271.5011338
272.1741497
273.0612245
273.6852608
275.0566893
278.4036281
278.9206349
279.4231293
280.0671202
280.5804989
283.1219955
284.7455782
285.2698413
285.7324263
286.2204082
287.3487528
295.4031746
295.8784581
296.2013605
296.6965986
305.8684807
306.4399093
306.8734694
307.1782313
307.6208617
307.9002268
308.707483
309.0630385
309.8122449
310.1188209
310.6176871
310.9024943
311.755102
313.6435374
313.9482993
314.2512472
319.8639456
320.6240363
322.3346939
322.7482993
323.4575964
324.1378685
324.6585034
325.106576
325.4131519
325.7777778
326.0535147
326.4399093
328.7147392
329.2172336
334.0752834
334.4253968
335.0548753
335.6117914
335.8530612
336.0834467
336.4117914
336.8326531
337.2063492
337.6471655
337.9755102
339.0439909
339.8276644
342.1986395
342.8353742
343.0857143
343.6353742
343.9909297
344.306576
344.7746032
351.3433107
351.8657596
352.460771
353.2081633
353.6417234
355.7061224
356.1414966
356.5895692
357.1591837
357.6689342
358.1405896
358.6993197
359.1746032
359.7097506
360.1759637
360.6621315
361.1229025
361.6
362.1151927
362.5777778
363.0657596
363.5174603
363.9274376
366.2410884
366.7461224
367.1960091
367.724263
368.1625397
368.6472562
369.0695692
369.5092971
369.9722449
371.8022676
372.4350113
372.8805442
373.389932
373.9326984
374.42322
376.302585
376.6291156
377.1094785
377.3721542
377.6145125
378.0585941
379.1775057
386.1173696
387.0113379
387.5482993
387.8196825
396.8159637
397.3645351
397.6896145
398.0059864
398.6851701
398.8128798
399.2627664
399.882449
400.1306122
400.5630839
400.7822222
401.1479365
401.3641723
401.6137868
401.8808163
402.1580045
402.4293878
403.3044898
403.6861678
404.3377778
407.3955556
407.9862132
408.6784581
409.3852154
410.2429025
416.6907937
417.1203628
417.9896599
418.6282086
419.0389116
419.5787755
419.9314286
420.362449
420.7891156
421.2564172
421.8383673
422.7526531
423.0429025
424.2902494
425.3696145
428.1088435
428.9650794
429.7342404
431.5428571
431.9328798
437.7324263
438.5668934
438.9387755
439.2453515
439.7768707
440.2412698
440.676644
450.8045351
451.2943311
451.69161
452.0997732
453.9156463
454.3201814
454.7283447
455.1818594
455.6081633
456.0598639
456.4970522
456.8979592
457.3986395
457.8612245
458.3328798
458.8281179
459.2526077
459.7079365
460.2195011
460.6911565
461.1319728
461.5619048
461.9736961
464.1197279
464.6204082
465.1011338
465.5764172
467.3451247
467.7732426
468.2521542
468.6784581
469.1863946
470.1006803
470.585034
471.1002268
471.5464853
472.0326531
472.5133787
472.9723356
473.476644
473.9428571
474.9460317
475.4575964
475.9727891
476.4643991
476.9930159
477.5365079
478.0546032
478.554195
479.1669841
479.7206349
480.3911111
480.9701587
481.4585034
481.9972789
482.5342404
483.0222222
483.5428571
484.1306122
484.6294785
485.139229
485.7251701
486.2240363
486.7809524
487.3124717
487.845805
488.3646259
488.9052154
489.661678
