FN
12.113632
12.988662
13.409524
13.772336
107.058503
18.292971
19.181859
19.521088
357.574966
20.19229
359.584218
199.296145
200.712925
442.06585
22.804535
119.045805
36.515918
38.004898
444.989388
39.96898
44.56
454.36517
47.536327
48.058776
455.307755
49.022041
455.740952
51.897143
456.951293
53.09551
53.528163
458.94966
55.855158
221.919274
385.038367
143.769003
469.743999
61.474751
147.853061
389.157007
475.404626
317.65551
70.75102
318.158367
318.526258
318.924626
320.217687
320.722721
241.701587
331.398095
490.823401
83.927406
86.240363
86.864399
250.646712
411.861769
88.636735
100.542404
424.015238
