FN
19.63537415
20.76734694
21.4770068
27.36761905
27.73333333
30.22367347
30.72
31.42095238
33.71537415
34.14639456
34.60353742
37.83836735
39.93687075
40.35482993
41.98312925
44.69986395
45.00897959
45.28326531
45.60544218
46.01469388
46.51537415
46.93768708
47.51238095
48.23945578
49.53687075
54.66993197
55.14013605
55.51020408
56.08054422
56.39401361
56.84680272
57.12108844
57.86122449
58.23129252
58.68843537
59.29360544
61.53142857
61.9014966
62.31945578
64.48326531
64.87945578
65.24517007
66.62095238
67.03020408
69.39863946
70.42612245
70.83972789
74.10938776
74.7537415
75.12380952
77.95809524
78.31945578
78.74612245
79.1814966
81.8677551
82.25088435
82.62965986
83.05197279
83.72244898
86.46095238
87.2707483
87.99782313
88.38965986
90.15292517
90.55346939
91.42421769
92.18612245
92.60408163
92.92190476
93.24408163
93.57931973
93.91020408
94.26285714
94.63292517
95.62557823
95.90857143
96.7444898
97.61088435
98.00707483
101.0546939
102.7091156
103.7540136
104.2503401
104.690068
105.1907483
105.4911565
105.7741497
106.1964626
106.6405442
106.9104762
107.5417687
107.9989116
117.0982313
117.6468027
117.995102
118.265034
118.7526531
119.7670748
120.1424036
120.4506122
120.7902041
121.1733333
121.4868027
121.970068
122.4402721
122.9322449
123.402449
123.8682993
124.1643537
124.9088435
126.8985034
128.4571429
128.8446259
129.6152381
130.037551
130.3031293
130.7297959
131.3393197
131.8051701
132.732517
133.2593197
133.7861224
134.2345578
136.3678912
136.9164626
137.1210884
137.4737415
137.8220408
138.3009524
140.4778231
140.6955102
140.9959184
141.574966
142.2019048
143.982585
144.1959184
145.3191837
147.2304762
148.0097959
148.7934694
151.8541497
152.202449
152.5986395
155.1629932
155.4808163
157.1265306
157.524898
158.1289796
158.6057143
159.0073469
159.7191837
160.1632653
162.4718367
162.8636735
163.3240816
163.7812245
164.8228571
165.2538776
165.675102
168.2220408
168.6302041
169.0122449
169.4530612
169.8742857
170.3444898
170.7853061
171.2555102
171.6897959
172.1436735
172.6432653
173.1591837
173.6555102
174.164898
174.6971429
175.1902041
175.7191837
176.3134694
176.8326531
177.3289796
179.8693878
180.7379592
181.0873469
181.3779592
181.7077551
181.9657143
182.3804082
182.6546939
185.9755102
187.1085714
187.7093878
188.6171429
188.8195918
189.0644898
189.4628571
189.8514286
194.9583673
195.3338776
195.7583673
196.2710204
