FN
29.608345
76.047347
76.726531
91.986939
93.09551
95.278367
97.116735
117.603265
119.411519
119.687256
119.977506
120.30839
120.851157
121.504218
131.327347
137.479184
137.835102
138.194286
139.892245
141.560816
144.551837
144.956735
145.701224
146.19102
148.238367
148.659592
150.197551
150.674286
156.081633
156.532245
157.897143
158.370612
160.829388
161.237551
162.02449
162.674286
164.071837
164.522449
165.035102
166.413061
166.961633
168.342857
168.813061
169.296326
170.622041
171.177143
173.315918
173.779592
174.249796
174.749388
175.245714
175.745306
178.070204
178.51102
180.097959
180.617143
181.110204
181.639184
182.899592
183.418776
183.921633
184.473469
186.67102
187.170612
187.650612
188.137143
188.662857
189.939592
190.45551
191.000816
191.56898
192.169796
196.666122
197.191837
197.606531
200.747755
201.639184
202.083265
202.432653
202.801633
203.239184
203.911837
204.248163
204.69551
206.207347
206.458776
208.91102
210.958367
211.366531
211.996735
218.723265
219.09551
220.222041
221.609796
232.205714
232.612103
235.931429
236.421224
236.907755
237.394286
239.621225
240.094694
240.582857
241.067755
242.537143
243.849796
244.107755
244.858776
245.425306
249.39102
249.65551
249.955918
250.186122
250.507755
250.814694
251.146122
251.446531
264.728163
265.111837
265.402449
265.719184
267.420408
267.644082
269.758367
270.612245
272.251429
273.332245
277.942857
278.478367
278.845714
280.453878
291.764898
292.096326
294.933878
295.466122
295.980408
298.142842
298.599616
300.834546
301.242379
301.748093
302.245651
302.816327
305.552653
305.980408
306.417959
306.98449
307.516735
310.509388
310.916198
311.266935
311.786122
313.433469
313.906939
314.421224
315.663384
316.13551
326.741224
327.123265
328.289919
328.762449
330.402498
330.875585
335.057959
335.461225
335.941224
338.793469
339.221225
339.595073
340.14157
341.799184
342.197052
342.588573
343.01272
343.493964
344.782719
345.29659
346.805575
347.294975
350.84313
351.21018
351.650641
352.114286
360.91102
361.324082
361.755102
368.731429
369.138555
369.562702
370.019476
370.522449
371.495835
371.913469
372.403265
374.407768
374.90449
375.369796
377.409425
377.809102
378.25772
378.72265
379.366531
379.892245
383.40898
383.843265
384.29551
384.759184
385.272461
385.761862
388.466939
388.920816
389.346939
389.931429
390.444082
390.945306
391.549388
392.189323
392.746122
395.970794
396.349228
396.789689
397.246463
397.859048
399.823972
400.260317
400.68858
401.194294
401.772698
402.247619
402.774603
404.071111
404.595628
405.019775
405.533646
406.153554
406.618776
407.211429
414.702041
415.109584
415.615298
420.558244
421.414695
422.320086
422.749388
423.706122
423.949388
424.519184
425.090612
425.40898
425.851429
432.925714
433.298973
433.69865
434.049387
434.481691
434.99102
435.454694
436.029388
436.519184
436.997551
437.47102
437.939592
441.715918
442.157124
442.573114
443.017143
443.356155
443.829243
444.337959
444.835918
445.369796
445.87102
446.411429
447.157551
447.673469
448.231837
457.644082
458.066939
458.468571
458.907755
459.36
459.802449
460.269388
462.958367
463.28
463.653878
464.003265
464.342857
464.74449
465.191837
466.333061
467.924898
468.367347
468.821225
473.663674
473.937959
474.233469
474.522449
474.811429
475.137959
475.617959
476.140408
478.558367
479.497143
479.810612
480.053043
480.860554
482.46742
482.924193
483.429907
486.406531
486.811429
487.247347
487.482449
487.712653
487.973878
490.483265
491.418775
491.849796
492.26449
