FP
11.946666666666667
20.770249433106574
21.16498866213152
22.488526077097507
48.425215419501136
48.88961451247165
52.61641723356009
52.97632653061225
55.031292517006804
55.75111111111111
58.142766439909295
58.53750566893424
58.89741496598639
59.31537414965987
59.75655328798186
60.22095238095238
60.65052154195011
60.96399092970522
61.33551020408163
64.79528344671202
65.24807256235827
65.5847619047619
66.00272108843538
66.43229024943311
66.80380952380952
67.15210884353742
67.57006802721088
68.0344671201814
68.42920634920635
68.84716553287981
69.26512471655329
69.70630385487529
70.13587301587302
70.54222222222222
73.60725623582766
73.9439455782313
74.33868480725623
74.87274376417234
76.19628117913832
76.59102040816326
76.99736961451246
77.42693877551021
77.81006802721089
78.20480725623582
78.59954648526077
78.98267573696145
79.41224489795918
79.81859410430839
80.23655328798186
80.67773242630385
81.14213151927437
81.66458049886621
82.07092970521542
82.51210884353742
82.8952380952381
83.32480725623583
83.76598639455783
96.31637188208617
96.71111111111111
97.09424036281179
97.47736961451247
97.88371882086167
98.32489795918367
98.77768707482993
99.25369614512472
101.27383219954649
101.6453514739229
102.01687074829933
102.41160997732426
102.79473922902494
103.20108843537415
103.60743764172335
104.08344671201814
104.46657596371882
104.8497052154195
105.24444444444444
105.62757369614512
106.0455328798186
106.4518820861678
106.86984126984127
110.4108843537415
110.82884353741497
111.20036281179138
111.62993197278911
112.03628117913833
112.41941043083901
112.82575963718821
113.25532879818594
113.69650793650794
114.1492970521542
114.6485260770975
115.13614512471655
115.61215419501134
116.09977324263039
116.5641723356009
117.12145124716554
117.57424036281179
117.99219954648527
118.46820861678005
118.93260770975057
127.91873015873016
128.29024943310657
128.69659863945577
129.0681179138322
129.52090702947845
129.92725623582766
130.40326530612245
130.90249433106575
131.3320634920635
131.65714285714284
132.16798185941042
132.69043083900226
133.13160997732427
133.561179138322
134.002358276644
134.51319727891158
135.01242630385488
135.51165532879818
135.94122448979593
137.8336507936508
138.25160997732425
138.75083900226758
139.19201814058957
139.59836734693877
140.01632653061225
140.41106575963718
140.84063492063493
141.2585941043084
141.71138321995466
142.17578231292518
142.6053514739229
143.0813605442177
143.59219954648526
145.17115646258503
145.6819954648526
146.16961451247167
148.27102040816325
148.73541950113378
149.1998185941043
149.66421768707482
150.11700680272108
150.5581859410431
151.04580498866213
151.56825396825397
152.04426303854876
152.49705215419502
152.98467120181405
153.49551020408163
156.4908843537415
156.90884353741495
157.36163265306124
157.79120181405895
158.19755102040816
158.66195011337868
159.07990929705215
159.5094784580499
159.9390476190476
160.38022675736963
160.8562358276644
161.61088435374148
162.08689342403628
162.53968253968253
163.10857142857142
164.6875283446712
165.19836734693877
165.6975963718821
166.2200453514739
166.67283446712017
167.1372335600907
167.64807256235827
169.63337868480727
170.14421768707484
170.58539682539683
171.10784580498867
171.64190476190475
172.12952380952382
172.6635827664399
173.15120181405896
173.59238095238095
174.08
174.60244897959183
175.05523809523808
175.5196371882086
175.93759637188208
176.33233560090702
176.77351473922903
177.23791383219955
177.70231292517008
178.23637188208616
178.72399092970522
179.24643990929704
179.78049886621315
182.28825396825397
182.7526530612245
183.24027210884353
183.6930612244898
185.6087074829932
186.07310657596372
186.53750566893424
187.01351473922904
187.47791383219953
188.01197278911565
188.4415419501134
188.8478911564626
189.26585034013604
189.74185941043083
194.09560090702948
194.51356009070295
194.9663492063492
195.41913832199546
195.92997732426304
196.35954648526078
196.8239455782313
197.2302947845805
197.68308390022676
198.10104308390024
198.56544217687076
199.06467120181406
200.53913832199547
201.14285714285714
201.64208616780044
202.1297052154195
202.59410430839003
203.04689342403628
203.53451247165532
204.05696145124716
206.2396371882086
206.75047619047618
207.15682539682538
207.57478458049886
208.03918367346938
208.4803628117914
208.89832199546484
209.44399092970522
209.9548299319728
210.41922902494332
210.9532879818594
211.58022675736962
212.12589569160997
212.60190476190476
213.13596371882088
213.60036281179137
214.18086167800453
214.6684807256236
215.12126984126985
215.56244897959184
216.00362811791382
216.4564172335601
217.01369614512473
217.62902494331067
218.15147392290248
218.67392290249433
219.28925170068027
219.80009070294784
220.32253968253968
220.9146485260771
221.77378684807258
223.16698412698412
223.74748299319728
224.18866213151927
224.6878911564626
225.96498866213153
226.55709750566893
227.07954648526078
227.57877551020408
227.99673469387756
228.43791383219954
228.85587301587302
229.34349206349205
229.8659410430839
230.37678004535147
230.95727891156463
231.45650793650793
232.0370068027211
232.55945578231294
233.18639455782312
233.6972335600907
234.19646258503403
234.7653514739229
235.3690702947846
235.87990929705217
236.4371882086168
236.94802721088436
237.45886621315194
238.0974149659864
238.60825396825396
239.18875283446712
241.5804081632653
242.11446712018142
242.59047619047618
243.0897052154195
243.57732426303855
244.01850340136053
244.44807256235828
244.92408163265307
245.45814058956915
247.2344671201814
247.75691609977324
248.2677551020408
248.84825396825397
249.35909297052154
249.83510204081634
250.4736507936508
252.24997732426303
252.67954648526077
253.13233560090703
253.53868480725623
254.01469387755103
254.51392290249433
255.05959183673468
258.11301587301585
258.61224489795916
259.088253968254
259.56426303854875
260.06349206349205
260.56272108843535
261.09678004535147
261.6540589569161
262.2113378684807
262.7570068027211
263.36072562358277
267.07591836734696
267.57514739229026
268.0627664399093
268.55038548752833
269.04961451247163
269.54884353741494
270.03646258503403
270.5589115646259
271.0581405895692
271.5225396825397
272.03337868480725
272.5209977324263
273.0086167800454
273.42657596371885
273.9025850340136
274.3785941043084
274.84299319727893
275.34222222222223
275.9575510204082
276.8515192743764
277.43201814058955
277.9428571428571
278.5233560090703
279.2083446712018
279.7424036281179
280.24163265306123
280.82213151927436
281.40263038548756
281.95990929705215
282.4243083900227
282.99319727891157
283.5272562358277
283.96843537414964
284.4560544217687
284.9668934240363
286.1046712018141
286.7780498866213
287.26566893424035
290.0520634920635
290.5861224489796
291.07374149659864
291.60780045351476
292.10702947845806
292.60625850340136
293.1287074829932
293.58149659863943
294.1039455782313
294.5451247165533
295.02113378684805
295.60163265306124
296.22857142857146
296.7626303854875
297.2966893424036
297.8075283446712
298.41124716553287
299.0265759637188
300.31528344671204
300.8957823129252
301.40662131519275
301.9290702947846
302.4863492063492
303.0204081632653
303.57768707482995
304.0304761904762
304.54131519274375
305.1102040816327
305.6326530612245
306.21315192743765
306.9213605442177
307.49024943310656
308.29133786848075
309.0924263038549
309.6845351473923
310.26503401360543
310.8455328798186
311.3447619047619
311.8439909297052
312.33160997732426
312.8656689342404
313.46938775510205
314.00344671201816
314.5839455782313
315.14122448979595
318.80997732426306
323.52362811791386
323.9764172335601
324.44081632653064
324.90521541950113
325.427664399093
325.93850340136055
330.2574149659864
330.7334240362812
331.1978231292517
331.97569160997733
332.42848072562356
332.84643990929703
333.2643990929705
333.7055782312925
334.1583673469388
334.6227664399093
335.0871655328798
335.55156462585035
336.0391836734694
336.51519274376415
336.9795918367347
337.4323809523809
337.8851700680272
338.34956916099776
338.86040816326533
339.34802721088437
339.8472562358277
340.39292517006805
