FN
467.2
24.8
469.8383673
25.63591837
26.07673469
267.124898
477.7273469
484.4081633
387.4253061
491.8530612
284.2906122
492.1534694
493.035102
404.4277551
294.4
499.3893878
499.9314286
408.1306122
298.4685714
408.4995918
303.2718367
416.5779592
416.8881633
197.4628571
417.2571429
417.6195918
418.315102
306.9616327
307.4971429
107.8791837
419.444898
420.0163265
420.4146939
427.284898
430.804898
431.444898
433.9461224
434.5861224
435.0106122
435.5428571
435.9412245
341.3746939
242.602449
142.2563265
245.1591837
350.5142857
248.2416327
355.8759184
453.2963265
357.9493878
258.4946939
