TP
34.92281179138322
35.085351473922906
35.42204081632653
35.68907029478458
35.90965986394558
36.19990929705215
36.45532879818594
36.79201814058957
36.989387755102044
37.430566893424036
37.70920634920635
39.05596371882086
39.334603174603174
39.69451247165533
40.03120181405896
40.85551020408163
41.180589569161
43.20072562358277
43.549024943310656
43.96698412698413
44.32689342403628
44.651972789115646
44.88417233560091
45.17442176870748
45.38340136054422
45.70848072562358
45.87102040816327
46.19609977324263
46.40507936507937
46.834648526077096
48.01886621315193
48.355555555555554
48.70385487528345
49.08698412698413
49.98095238095238
51.803718820861675
51.9546485260771
52.140408163265306
52.34938775510204
52.569977324263036
52.906666666666666
53.127256235827666
53.4291156462585
53.95156462585034
54.28825396825397
54.43918367346939
55.22866213151927
55.43764172335601
55.623401360544214
61.68380952380952
62.26430839002268
62.47328798185941
63.715555555555554
63.92453514739229
67.57006802721088
68.23183673469387
69.92689342403628
70.14748299319727
70.4261224489796
70.62349206349207
71.08789115646259
73.83945578231292
74.24580498866213
74.38512471655329
74.7566439909297
74.91918367346939
75.39519274376417
75.58095238095238
75.83637188208617
76.14984126984127
82.29151927437641
84.69478458049886
84.86893424036282
85.18240362811791
85.41460317460317
85.63519274376418
85.89061224489797
86.18086167800453
86.378231292517
86.74975056689343
86.98195011337869
87.34185941043084
87.51600907029479
87.77142857142857
87.93396825396826
88.34031746031746
88.57251700680273
88.97886621315193
89.25750566893424
89.6754648526077
90.47655328798186
90.74358276643991
91.057052154195
91.2195918367347
91.6259410430839
91.81170068027211
91.99746031746032
92.31092970521541
92.54312925170068
92.72888888888889
92.90303854875283
93.30938775510204
93.5415873015873
93.73895691609977
98.1275283446712
98.33650793650794
98.96344671201814
99.1956462585034
99.35818594104309
99.62521541950113
99.8574149659864
100.1360544217687
100.29859410430839
100.69333333333333
101.36671201814059
101.58730158730158
101.93560090702948
102.63219954648527
103.29396825396826
103.74675736961451
104.43174603174603
108.66938775510204
110.3180045351474
110.46893424036281
112.18721088435375
112.87219954648526
113.10439909297052
113.42947845804989
113.60362811791383
113.75455782312925
113.95192743764173
114.23056689342404
114.43954648526078
114.71818594104309
115.0548752834467
115.22902494331066
116.81959183673469
117.45814058956915
117.60907029478459
117.95736961451247
118.30566893424036
118.56108843537415
120.00072562358277
130.55419501133787
130.90249433106575
131.2043537414966
131.5178231292517
131.81968253968253
132.13315192743764
132.3073015873016
132.50467120181406
132.76009070294785
132.93424036281178
133.12
133.29414965986393
133.70049886621314
134.13006802721088
134.5015873015873
135.9760544217687
136.3243537414966
136.62621315192743
136.88163265306122
137.4505215419501
138.32126984126984
138.6115192743764
138.94820861678005
139.36616780045352
139.9002267573696
141.20054421768708
141.42113378684806
141.7578231292517
143.25551020408165
143.580589569161
143.90566893424037
144.25396825396825
144.59065759637187
144.91573696145124
145.22920634920635
145.5310657596372
145.8445351473923
146.11156462585035
146.44825396825397
146.80816326530612
147.14485260770974
147.49315192743765
147.8530612244898
149.94285714285715
150.25632653061226
151.2780045351474
151.44054421768706
151.8120634920635
152.1255328798186
152.48544217687075
152.78730158730158
153.08916099773242
153.4374603174603
153.77414965986395
154.0992290249433
154.43591836734694
154.7609977324263
155.09768707482993
155.4808163265306
155.89877551020408
157.3384126984127
157.7215419501134
158.87092970521542
159.26566893424035
159.6255782312925
159.96226757369615
161.3554648526077
161.76181405895693
163.20145124716552
163.53814058956917
164.93133786848074
165.32607709750567
165.70920634920634
166.09233560090703
167.03274376417232
167.53197278911566
167.97315192743764
168.40272108843538
168.79746031746032
169.2734693877551
169.69142857142856
170.14421768707484
170.70149659863947
171.1194557823129
171.60707482993197
172.08308390022677
172.52426303854875
172.96544217687074
173.8942403628118
174.9275283446712
175.63573696145124
176.0885260770975
176.57614512471656
177.05215419501133
178.01578231292518
178.9445804988662
179.420589569161
179.86176870748298
180.31455782312926
181.71936507936508
184.14585034013606
184.67990929705215
185.68997732426303
186.2008163265306
186.66521541950112
188.2790022675737
188.76662131519274
190.33396825396827
190.8215873015873
191.27437641723355
192.2031746031746
192.63274376417235
193.15519274376416
193.6544217687075
194.14204081632653
194.6528798185941
195.221768707483
196.23183673469387
196.81233560090703
197.3580045351474
197.81079365079364
198.8673015873016
199.49424036281178
200.01668934240362
200.55074829931974
201.04997732426304
204.05696145124716
204.40526077097505
207.8418140589569
208.2829931972789
208.67773242630386
209.11891156462585
209.59492063492064
210.140589569161
210.59337868480725
211.06938775510204
211.48734693877552
211.95174603174604
214.4711111111111
214.86585034013606
215.3302494331066
215.8526984126984
217.53614512471654
218.01215419501133
218.89451247165533
219.41696145124718
219.8813605442177
220.3457596371882
224.44408163265305
224.6530612244898
224.95492063492063
225.1871201814059
225.40770975056688
225.74439909297053
225.98820861678004
226.4177777777778
226.60353741496598
227.07954648526078
227.4162358276644
227.75292517006804
228.31020408163266
228.71655328798187
229.1112925170068
230.05170068027212
230.7482993197279
231.16625850340137
231.52616780045352
231.93251700680273
232.36208616780044
232.6987755102041
232.89614512471655
233.1283446712018
233.4185941043084
233.92943310657597
234.5447619047619
235.4851700680272
236.01922902494331
236.22820861678005
236.72743764172336
237.92326530612246
238.1902947845805
238.82884353741497
239.0378231292517
239.30485260770976
239.82730158730158
240.23365079365078
241.54557823129252
241.78938775510204
243.68181405895692
244.32036281179137
244.57578231292516
245.5974603174603
246.08507936507937
246.46820861678003
246.85133786848073
247.2692970521542
247.62920634920636
248.10521541950112
248.31419501133786
248.60444444444445
248.82503401360543
249.30104308390023
249.6493424036281
250.2878911564626
250.4736507936508
257.4396371882086
258.4032653061224
258.5890249433107
258.93732426303853
259.33206349206347
259.8661224489796
260.2724716553288
260.6672108843537
261.0851700680272
261.5263492063492
262.14167800453515
262.3042176870748
262.4319274376417
263.77868480725624
265.58984126984126
265.99619047619046
269.76943310657595
270.17578231292515
271.47609977324265
271.9637188208617
272.70675736961454
273.0898866213152
273.4962358276644
273.89097505668934
274.0883446712018
274.4366439909297
274.57596371882084
274.95909297052157
275.1216326530612
275.3538321995465
275.5395918367347
275.80662131519273
276.0504308390023
276.3290702947846
276.4916099773243
276.6425396825397
276.93278911564624
277.4784580498866
277.7222675736962
278.09378684807257
278.2679365079365
278.46530612244896
278.8019954648526
